Order_ID,Order_Date,Product,Category,Sales,City
ORD41910,27-Sep-24, Bird Cage ,Habitat,4939.68, Mumbai 
ORD27213,11-Nov-24, Pet Nail Clipper ,Grooming,2489.51, PUNE 
ORD12300,Jan 14 2025, Bird Food ,Food,2955.51, CHENNAI 
ORD86288,01-03-2026, Dog Toy Ball ,Toys,1452.29, Visakhapatnam 
ORD24033,15-12-2025, Cat Food ,Food,3305.19, HYDERABAD 
ORD43472,Jun 10 2024, Pet Carrier ,Habitat,2874.07, Chennai 
ORD50866,07-02-2026, Pet Carrier ,Habitat,2367.3, Mumbai 
ORD49394,25-12-2025, Cat Shampoo ,Grooming,2715.74, nan 
ORD69139,, Pet Feeding Bowl ,Accessories,3032.32, delhi 
ORD78199,09/18/2024, Pet Blanket ,Accessories,2413.19, MUMBAI 
,25-Nov-25, Cat Toy Mouse ,Toys,1052.34, Pune 
ORD37701,, Fish Food ,Food,1319.36, mumbai 
ORD46061,Feb 26 2026, Pet Carrier ,Habitat,4878.84, Kolkata 
,16-02-2026, Fish Tank ,Habitat,, Chennai 
ORD18821,12-06-2025, Dog Toy Ball ,Toys,, Ahmedabad 
,30-01-2026, Bird Cage ,Habitat,2272.46, HYDERABAD 
ORD74336,26-05-2024, Dog Toy Ball ,Toys,2544.91, DELHI 
ORD92793,May 07 2024, Cat Collar ,Accessories,2711.48, pune 
ORD99655,23-03-2025, Pet Grooming Brush ,Grooming,3928.36, Kolkata 
ORD31526,, Bird Food ,Food,2876.49, Pune 
ORD64806,26-Jun-24, Cat Food ,Food,4057.42, Pune 
ORD44501,, Pet Grooming Brush ,Grooming,3467.09, visakhapatnam 
ORD78710,10-08-2024, Cat Toy Mouse ,Toys,, Bangalore 
ORD62481,14-Jan-26, Cat Toy Mouse ,,1309.78, visakhapatnam 
ORD31205,13-09-2024, Fish Food ,Food,, MUMBAI 
ORD33102,Oct 31 2024, Cat Toy Mouse ,Toys,2851.81, CHENNAI 
ORD92790,Jan 13 2025, Pet Blanket ,,1577.51, NAN 
ORD35989,08-01-2025, Pet Grooming Brush ,Grooming,4414.25, pune 
ORD41799,05-07-2025, Pet Bed ,Accessories,4656.06, Pune 
ORD97159,09-Dec-25, Fish Food ,Food,4387.13, BANGALORE 
ORD45285,May 19 2025, Dog Leash ,Accessories,4879.45, Ahmedabad 
ORD71099,06-09-2025, Pet Nail Clipper ,Grooming,2343.06, delhi 
ORD16009,25-09-2024, Pet Bed ,Accessories,1251.96, DELHI 
ORD19794,Dec 14 2024, Cat Food ,Food,2761.71, delhi 
ORD98465,24-02-2025, Pet Blanket ,Accessories,4639.43, Kolkata 
ORD73791,Jan 29 2025, Chew Toy ,Toys,1348.48, nan 
ORD61262,28-03-2025, Dog Food ,Food,1987.82, CHENNAI 
ORD31597,14-Feb-26, Pet Bed ,Accessories,4976.23, visakhapatnam 
ORD91800,21-Feb-25, Pet Grooming Brush ,Grooming,722.66, chennai 
ORD65804,Mar 07 2025, Pet Feeding Bowl ,Accessories,1961.19, Delhi 
ORD13849,, Pet Nail Clipper ,Grooming,4928.17, ahmedabad 
ORD99156,Mar 24 2024, Dog Shampoo ,Grooming,687.09, ahmedabad 
ORD76864,29-03-2024, Pet Grooming Brush ,Grooming,, chennai 
ORD58425,16-10-2025, Dog Collar ,Accessories,, Visakhapatnam 
ORD61332,09-04-2025, Fish Tank ,Habitat,2401.46, hyderabad 
ORD91524,26-Mar-25, Pet Bed ,Accessories,, delhi 
ORD17424,09-12-2024, Pet Carrier ,Habitat,3357.6, Nan 
ORD85033,28-Mar-24, Bird Cage ,Habitat,4625.16, mumbai 
ORD96994,09-Sep-25, Cat Collar ,Accessories,2721.94, chennai 
ORD37040,06-08-2025, Chew Toy ,Toys,2800.36, Hyderabad 
ORD79298,22-Aug-25, Pet Carrier ,Habitat,599.05, CHENNAI 
ORD93305,31-May-24, Cat Food ,Food,4581, Ahmedabad 
ORD15908,, Cat Shampoo ,Grooming,457.35, hyderabad 
ORD50411,06-07-2025, Dog Collar ,Accessories,1511.17, AHMEDABAD 
ORD42314,Mar 29 2025, Dog Leash ,Accessories,243.67, mumbai 
ORD40899,Nov 12 2025, Cat Food ,Food,4308.92, visakhapatnam 
ORD17755,21-03-2024, Pet Blanket ,Accessories,4483.74, Delhi 
ORD59656,04-May-24, Dog Shampoo ,Grooming,4808.91, BANGALORE 
ORD13086,04/28/2024, Dog Collar ,Accessories,1303.64, BANGALORE 
ORD47436,03-06-2026, Bird Food ,Food,, nan 
ORD10648,Oct 27 2025, Chew Toy ,Toys,3960.75, chennai 
ORD74585,17-Nov-24, Pet Bed ,Accessories,3734.66, COIMBATORE 
ORD43934,06/13/2024, Dog Food ,Food,2359.24, MUMBAI 
ORD62741,15-Aug-24, Fish Food ,Food,3182.09, MUMBAI 
ORD36788,06-01-2025, Bird Food ,Food,1958.26, MUMBAI 
,, nan ,,3212.22, pune 
ORD29900,12-11-2025, Chew Toy ,Toys,1024.11, DELHI 
,07-Sep-25, Chew Toy ,Toys,2706.8, Bangalore 
ORD88956,01-09-2025, Bird Cage ,Habitat,4791.08, Ahmedabad 
ORD68393,09/14/2025, Cat Food ,Food,3977.34, delhi 
ORD60553,23-05-2024, Fish Tank ,,, MUMBAI 
ORD63875,09-01-2025, Cat Food ,Food,2770.99, Kolkata 
ORD51400,09-10-2024, Cat Collar ,Accessories,3066.64, BANGALORE 
ORD76709,Nov 02 2024, Cat Shampoo ,Grooming,4347.51, Hyderabad 
ORD61042,25-Sep-24, Cat Food ,Food,400.48, Nan 
ORD89059,24-10-2024, Pet Feeding Bowl ,Accessories,4928.62, coimbatore 
ORD56377,10-01-2025, Pet Carrier ,Habitat,3656.46, ahmedabad 
ORD89387,03-06-2025, Chew Toy ,Toys,3257.73, bangalore 
ORD63022,01-08-2026, Dog Collar ,Accessories,2211.17, Delhi 
ORD31188,09-04-2025, Dog Shampoo ,Grooming,4939.69, VISAKHAPATNAM 
ORD88315,28-03-2024, Pet Blanket ,,1981.61, coimbatore 
ORD23946,, Pet Feeding Bowl ,Accessories,2020.75, pune 
ORD20739,05-08-2025, Pet Blanket ,Accessories,4167.14, bangalore 
ORD66017,20-Aug-24, Cat Toy Mouse ,Toys,, chennai 
ORD19375,28-12-2024, Dog Food ,Food,4130.76, Visakhapatnam 
ORD91303,14-Jan-25, Pet Nail Clipper ,Grooming,2857, Ahmedabad 
ORD40266,02/16/2025, Fish Tank ,Habitat,3522.36, Pune 
ORD45255,12/13/2025, Pet Feeding Bowl ,Accessories,1336.44, DELHI 
ORD32665,02-Oct-25, Bird Cage ,Habitat,, HYDERABAD 
ORD59287,04-09-2025, Dog Shampoo ,Grooming,2905.25, Ahmedabad 
ORD58109,May 31 2024, Dog Food ,Food,3609.54, mumbai 
ORD77187,, Bird Food ,Food,, kolkata 
ORD34503,19-Nov-24, Fish Food ,Food,965.51, HYDERABAD 
ORD87439,07-Feb-25, Pet Carrier ,Habitat,1101.7, VISAKHAPATNAM 
ORD26884,May 09 2025, Dog Collar ,Accessories,1442.43, Nan 
ORD28526,05-12-2024, Bird Cage ,,3356.55, coimbatore 
,04-Dec-25, Dog Toy Ball ,Toys,1152.08, MUMBAI 
ORD22719,07-09-2024, Cat Toy Mouse ,Toys,513.01, NAN 
ORD70419,07-04-2025, Cat Food ,Food,330.11, Delhi 
ORD37657,01-11-2025, Pet Grooming Brush ,Grooming,2881.42, hyderabad 
ORD24120,May 02 2025, Fish Food ,Food,1370, nan 
ORD36357,18-Jan-26, Dog Food ,Food,nan, KOLKATA 
ORD59902,22-02-2025, Dog Toy Ball ,Toys,338.51, delhi 
ORD42567,Apr 26 2025, Pet Nail Clipper ,Grooming,2660.54, mumbai 
ORD15305,02/13/2026, Pet Feeding Bowl ,Accessories,2032.82, BANGALORE 
ORD88963,01/26/2025, Dog Toy Ball ,Toys,1815.9, Bangalore 
ORD28951,03-08-2026, Cat Collar ,Accessories,, BANGALORE 
ORD15177,15-12-2025, Pet Carrier ,Habitat,300.68, bangalore 
,07-04-2024, Pet Bed ,Accessories,2533.8, kolkata 
ORD62170,22-03-2025, Dog Toy Ball ,Toys,4408.28, MUMBAI 
ORD70930,Aug 17 2024, Cat Food ,Food,2480.62, BANGALORE 
ORD51605,18-04-2024, Cat Shampoo ,Grooming,1365.88, KOLKATA 
ORD36539,Jul 31 2024, Pet Grooming Brush ,Grooming,4132.91, DELHI 
ORD24200,28-01-2026, Fish Food ,Food,231.18, bangalore 
ORD34131,Apr 22 2024, Pet Blanket ,Accessories,646.66, ahmedabad 
ORD19415,07-02-2025, Dog Leash ,Accessories,590.97, Delhi 
ORD95752,06-Oct-25, Bird Food ,Food,4534.46, chennai 
ORD67460,13-06-2025, Pet Nail Clipper ,Grooming,280.69, kolkata 
ORD28999,Jan 19 2026, Dog Food ,Food,375.61, delhi 
ORD13099,04-11-2024, Fish Tank ,Habitat,1810.02, Delhi 
ORD72155,28-09-2024, Chew Toy ,Toys,269.92, Chennai 
,17-Mar-25, Dog Toy Ball ,Toys,2340.87, delhi 
ORD13757,08-01-2025, Pet Nail Clipper ,Grooming,605.61, Delhi 
ORD82250,12/20/2025, Pet Grooming Brush ,Grooming,4151.74, visakhapatnam 
ORD37228,04-Sep-25, Pet Blanket ,Accessories,624.23, ahmedabad 
,May 16 2024, Pet Grooming Brush ,Grooming,2282.4, Coimbatore 
ORD26432,Jan 04 2026, Pet Blanket ,Accessories,3602.52, Pune 
,07-03-2025, Dog Leash ,Accessories,3221.34, mumbai 
ORD82773,, Pet Grooming Brush ,Grooming,1808.22, Pune 
ORD45831,12-Sep-24, Dog Shampoo ,Grooming,1099.56, HYDERABAD 
ORD69180,24-11-2024, nan ,Grooming,635.42, KOLKATA 
ORD60750,Nov 12 2025, Pet Carrier ,Habitat,4452.75, KOLKATA 
ORD69678,03-06-2025, Dog Shampoo ,Grooming,789.93, Chennai 
ORD24230,12-05-2025, Cat Food ,Food,3206.03, Bangalore 
ORD71983,12/18/2024, Pet Nail Clipper ,Grooming,3140.35, Delhi 
ORD53708,07-Jun-24, Cat Food ,Food,4390.02, bangalore 
,Mar 07 2026, Pet Carrier ,Habitat,4194.96, Ahmedabad 
ORD60672,30-06-2024, Dog Shampoo ,Grooming,4445.79, coimbatore 
ORD44236,02/23/2026, Cat Collar ,Accessories,1405.75, MUMBAI 
ORD56193,06-09-2024, Cat Shampoo ,Grooming,4319.26, mumbai 
ORD92330,03-03-2025, Pet Feeding Bowl ,Accessories,3776.57, bangalore 
ORD63140,16-06-2025, nan ,Accessories,3062.11, kolkata 
ORD46009,31-07-2024, Dog Shampoo ,Grooming,4648.08, Nan 
ORD52680,12-09-2025, Bird Cage ,,454.05, pune 
ORD97263,25-12-2025, Pet Feeding Bowl ,Accessories,2691.85, Nan 
ORD23729,22-01-2026, Pet Blanket ,Accessories,768.62, HYDERABAD 
ORD62700,27-10-2025, Dog Toy Ball ,,2963.66, Ahmedabad 
ORD94957,May 16 2025, Pet Nail Clipper ,Grooming,2655.64, Delhi 
ORD37509,Jan 11 2025, Fish Tank ,Habitat,2415.04, AHMEDABAD 
ORD41742,27-May-24, Pet Blanket ,Accessories,4801.29, Visakhapatnam 
ORD47773,15-03-2024, Pet Feeding Bowl ,Accessories,3827.12, delhi 
ORD62147,Dec 14 2025, Cat Shampoo ,Grooming,, Coimbatore 
ORD47841,Jul 07 2024, Dog Food ,Food,4238.99, Pune 
ORD18159,, Fish Food ,Food,2568.74, NAN 
ORD61379,Jul 31 2025, Dog Leash ,Accessories,3078.79, chennai 
ORD98163,12-10-2025, Dog Leash ,Accessories,2210.68, Visakhapatnam 
ORD63629,05/13/2025, nan ,Toys,2434.75, pune 
ORD84274,Sep 14 2024, nan ,Toys,3801.18, coimbatore 
ORD65609,01-Oct-24, Pet Carrier ,Habitat,3359.29, delhi 
ORD46144,17-05-2025, Cat Shampoo ,Grooming,315.28, KOLKATA 
ORD42018,23-04-2025, Dog Shampoo ,Grooming,1645.84, delhi 
ORD80121,23-03-2024, Pet Grooming Brush ,Grooming,556.09, pune 
,23-12-2024, Pet Carrier ,Habitat,3960.11, Chennai 
ORD15988,Aug 21 2024, Bird Cage ,Habitat,829.84, CHENNAI 
ORD27805,Mar 08 2026, Pet Grooming Brush ,Grooming,4168.14, NAN 
ORD88378,16-11-2024, Fish Tank ,Habitat,4942.38, MUMBAI 
ORD40880,Jan 27 2026, Dog Shampoo ,Grooming,3195.38, coimbatore 
ORD90575,, Pet Nail Clipper ,Grooming,4962.25, PUNE 
,26-12-2024, Pet Grooming Brush ,Grooming,4560.31, nan 
ORD92159,09-01-2024, Dog Collar ,Accessories,2341.53, Delhi 
ORD73341,26-12-2024, Pet Nail Clipper ,Grooming,2253.67, PUNE 
ORD90678,28-Mar-24, Pet Nail Clipper ,Grooming,707.3, KOLKATA 
ORD68535,08/15/2024, Pet Blanket ,Accessories,2824.71, mumbai 
ORD47816,Jun 25 2025, Cat Shampoo ,Grooming,911.06, Chennai 
ORD29216,Feb 12 2026, Chew Toy ,Toys,3491.96, MUMBAI 
ORD51682,08-Apr-24, Cat Shampoo ,Grooming,4790.61, Delhi 
ORD34025,10-09-2024, Cat Shampoo ,Grooming,2472.94, Visakhapatnam 
ORD81647,09/13/2024, Dog Toy Ball ,Toys,2891.97, Bangalore 
ORD95070,27-05-2025, Dog Shampoo ,Grooming,1541.29, CHENNAI 
ORD50131,09-02-2024, Cat Toy Mouse ,Toys,1968.92, DELHI 
ORD36965,10-11-2025, Fish Tank ,Habitat,582.74, coimbatore 
ORD82940,Dec 07 2024, Dog Shampoo ,Grooming,3027.39, Kolkata 
ORD52686,23-Jun-25, Dog Collar ,Accessories,986.44, Bangalore 
ORD82881,02/16/2026, Pet Grooming Brush ,Grooming,1920.01, DELHI 
ORD79787,20-11-2025, Pet Blanket ,Accessories,3789.1, Pune 
ORD10833,Jun 09 2025, nan ,Accessories,3734.12, nan 
ORD41250,Feb 15 2025, Dog Leash ,Accessories,4123.52, ahmedabad 
ORD70516,29-09-2025, Dog Food ,Food,2078.85, Ahmedabad 
ORD28553,23-Jan-25, Cat Collar ,Accessories,702.18, Pune 
ORD41476,03-05-2024, Cat Collar ,Accessories,651.21, Visakhapatnam 
ORD52491,17-Apr-24, Fish Food ,Food,3163.23, kolkata 
ORD98671,23-Apr-25, Cat Food ,Food,1022.62, mumbai 
ORD42073,Oct 16 2025, Cat Food ,Food,2731.75, Visakhapatnam 
ORD44907,03-05-2024, Dog Toy Ball ,Toys,, Visakhapatnam 
ORD48252,Feb 11 2026, Cat Shampoo ,Grooming,2970.2, CHENNAI 
ORD75810,05-Oct-24, Cat Collar ,Accessories,1410.36, chennai 
ORD62033,11-02-2025, Bird Food ,Food,655.34, PUNE 
ORD63352,16-01-2026, Chew Toy ,Toys,3429.67, KOLKATA 
ORD61883,04-04-2024, Pet Nail Clipper ,Grooming,4187.08, Pune 
ORD32671,06-07-2024, Bird Food ,Food,3347.96, CHENNAI 
ORD32124,07/29/2024, Pet Grooming Brush ,Grooming,1937.2, AHMEDABAD 
ORD91906,04-10-2025, Fish Tank ,Habitat,1310.48, kolkata 
ORD79810,06-12-2025, Dog Toy Ball ,Toys,2985.41, Delhi 
ORD32299,29-03-2024, Cat Toy Mouse ,,673.31, BANGALORE 
ORD69607,20-Sep-24, Pet Grooming Brush ,,231.92, hyderabad 
ORD60284,07/23/2024, Fish Tank ,Habitat,2690.65, ahmedabad 
ORD79691,, Cat Toy Mouse ,Toys,4918.64, hyderabad 
,16-11-2024, Dog Shampoo ,Grooming,662.95, Pune 
ORD68910,23-Dec-24, Pet Blanket ,Accessories,3046.39, BANGALORE 
ORD88389,10-06-2025, Cat Shampoo ,Grooming,3906.36, Mumbai 
ORD82739,11/28/2024, Fish Food ,Food,449.14, kolkata 
ORD93525,May 18 2025, Fish Food ,Food,4970.22, mumbai 
ORD20140,10-09-2024, Cat Collar ,Accessories,, CHENNAI 
ORD65029,27-Jul-25, Pet Feeding Bowl ,Accessories,825.33, Delhi 
ORD39546,20-12-2025, Cat Collar ,Accessories,4066.89, hyderabad 
ORD81880,12/31/2024, Bird Food ,Food,4637.82, HYDERABAD 
ORD75822,30-Aug-24, Dog Shampoo ,Grooming,3727.51, coimbatore 
ORD75701,22-07-2024, Pet Blanket ,Accessories,3990.44, KOLKATA 
ORD66243,09-01-2025, Dog Food ,Food,505.17, MUMBAI 
ORD25986,24-Oct-24, Pet Blanket ,Accessories,4822.09, Bangalore 
ORD26169,04-Jun-25, Dog Collar ,Accessories,4519.6, kolkata 
ORD20071,23-12-2024, Pet Feeding Bowl ,Accessories,2102.03, CHENNAI 
ORD50846,12-May-25, nan ,,1586.51, NAN 
ORD35393,13-Jan-26, Pet Feeding Bowl ,Accessories,2679.93, visakhapatnam 
ORD60141,04-Apr-24, Pet Blanket ,Accessories,1599.13, COIMBATORE 
ORD26792,28-03-2024, Pet Bed ,Accessories,2004.84, visakhapatnam 
ORD87197,14-07-2025, Pet Grooming Brush ,Grooming,4335.79, VISAKHAPATNAM 
ORD91219,13-06-2025, nan ,Accessories,387.5, coimbatore 
ORD64112,09-07-2024, Dog Leash ,Accessories,4958.95, bangalore 
ORD46653,06-02-2024, Dog Collar ,Accessories,1513.44, AHMEDABAD 
ORD12852,08-03-2025, Fish Tank ,Habitat,1241.45, Pune 
ORD17612,Feb 22 2025, Bird Cage ,Habitat,1389.47, MUMBAI 
ORD88919,Nov 24 2024, Dog Collar ,Accessories,1697.4, ahmedabad 
ORD52762,19-10-2025, Pet Feeding Bowl ,Accessories,1803.1, Bangalore 
,18-Dec-25, nan ,Accessories,3234.26, Visakhapatnam 
ORD96787,03/21/2024, Dog Leash ,Accessories,3669.05, HYDERABAD 
ORD91317,Aug 10 2025, Fish Tank ,Habitat,4457.45, chennai 
,02-Mar-26, Pet Feeding Bowl ,Accessories,620.44, Hyderabad 
ORD37142,16-03-2025, Dog Food ,Food,1988.28, PUNE 
ORD35868,02-10-2024, Cat Food ,Food,3083.74, Hyderabad 
ORD53066,20-11-2025, Dog Food ,Food,244.81, Visakhapatnam 
,09-08-2025, nan ,Grooming,1483.8, CHENNAI 
ORD74292,17-04-2025, Fish Food ,Food,1340.27, coimbatore 
ORD15064,10/20/2024, Dog Food ,Food,243.7, Visakhapatnam 
ORD78344,20-Jul-25, Fish Food ,Food,4668.44, pune 
ORD16814,19-02-2026, Pet Bed ,Accessories,608.43, Ahmedabad 
ORD59391,01/18/2025, Cat Collar ,Accessories,3549.52, Chennai 
ORD48419,, nan ,Food,4655.86, COIMBATORE 
ORD39444,03-Apr-25, Cat Collar ,Accessories,2216.03, Mumbai 
ORD16591,05-08-2024, Pet Blanket ,Accessories,3999.9, MUMBAI 
ORD33761,09-May-25, Pet Feeding Bowl ,Accessories,201.13, coimbatore 
ORD45855,Jul 15 2025, Bird Cage ,Habitat,4313.37, COIMBATORE 
ORD87899,09-06-2024, Dog Collar ,Accessories,1667.67, chennai 
ORD98537,28-10-2024, Pet Carrier ,Habitat,2851.14, Ahmedabad 
ORD54638,02-Sep-24, Chew Toy ,Toys,, COIMBATORE 
ORD27370,, Pet Carrier ,Habitat,1335.38, visakhapatnam 
ORD96891,28-Aug-24, Bird Food ,Food,2183.02, Chennai 
ORD19849,Mar 02 2025, Pet Nail Clipper ,,1127.49, BANGALORE 
ORD48560,26-10-2025, Bird Food ,Food,874.89, PUNE 
ORD31121,12-03-2025, Dog Shampoo ,Grooming,1106.08, NAN 
ORD75556,03-12-2024, Cat Collar ,Accessories,3511.15, AHMEDABAD 
ORD82382,12-08-2024, nan ,,4404.1, chennai 
ORD71386,05-Jul-24, Pet Bed ,Accessories,2127.43, coimbatore 
ORD76408,, Pet Nail Clipper ,Grooming,, Bangalore 
ORD84995,04-03-2026, Pet Grooming Brush ,Grooming,2200, Coimbatore 
ORD33286,Jan 27 2025, Dog Food ,Food,916.03, NAN 
ORD31461,08-Oct-24, Dog Food ,Food,2206.93, COIMBATORE 
ORD68585,Aug 01 2025, Dog Toy Ball ,Toys,280.77, Kolkata 
ORD90451,20-12-2025, Pet Blanket ,Accessories,202.31, AHMEDABAD 
ORD89248,06-01-2026, Dog Food ,Food,2217.37, BANGALORE 
ORD64913,16-06-2025, Bird Food ,Food,4036.55, Chennai 
ORD91852,Nov 02 2025, Pet Bed ,Accessories,4056.47, CHENNAI 
ORD68815,19-Jan-25, Dog Toy Ball ,,1453.58, Coimbatore 
ORD68602,13-02-2026, Dog Shampoo ,Grooming,1453.31, PUNE 
ORD63371,20-Aug-24, Chew Toy ,Toys,3700.4, Nan 
ORD14121,, Fish Tank ,Habitat,2731.4, mumbai 
ORD45821,May 05 2025, Cat Food ,,2058.28, pune 
ORD61000,28-Aug-24, Dog Collar ,Accessories,778.75, Mumbai 
,13-10-2024, Cat Shampoo ,Grooming,1913.94, Visakhapatnam 
ORD88339,01/14/2025, Dog Collar ,,1446.22, visakhapatnam 
ORD17057,Jun 20 2025, Cat Shampoo ,Grooming,4254.59, hyderabad 
ORD77332,28-10-2024, Dog Toy Ball ,Toys,353.24, PUNE 
ORD80503,24-01-2026, Cat Shampoo ,Grooming,4031.36, bangalore 
ORD12677,25-01-2026, Bird Cage ,Habitat,3724.91, bangalore 
,19-03-2024, Dog Food ,Food,1608.44, Coimbatore 
ORD15742,02/26/2026, Pet Carrier ,Habitat,3519.1, Chennai 
ORD55020,16-09-2025, Fish Tank ,Habitat,3508.6, delhi 
